key,author,comment,hashtags,mentions
https://www.instagram.com/p/B8XqboLH_H_/,concept_decks,If only he understood that the House is suppose to call witnesses NOT THE SENATE. Great actor. Needs to learn some civics.,,
https://www.instagram.com/p/B8XqboLH_H_/,itsfunkycoldmedina,These celebs must think about Trump daily because they always bring him up. #maga,['maga'],
https://www.instagram.com/p/B8XqboLH_H_/,rickrona,This is why they have the lowest ratings ever 🤡.,,
https://www.instagram.com/p/B8XqboLH_H_/,nope2409,Maybe celebrities should focus on cleaning up the cesspool that is their own industry before they lecture us 🤮🤮🤮🤮🤮🤮,,
https://www.instagram.com/p/B8XqboLH_H_/,msaudreey,BOOYAAAA ! Spot on ! Sick of the Trump cult BS !,,
https://www.instagram.com/p/B8XqboLH_H_/,achile135,"Pitt, that was a stupid comment. 🤡",,
https://www.instagram.com/p/B8XqboLH_H_/,rogerbigblock,"No one cares about your rich, white, elitist, leftist, out of touch with reality opinion. Great back to your gated community and armed body guards.",,
https://www.instagram.com/p/B8XqboLH_H_/,bernadetterepisky,Trump2020 🇺🇸🇺🇸🇺🇸🇺🇸,,
https://www.instagram.com/p/B8XqboLH_H_/,katbranchman,Just came for the comments😁😁 🍿,,
https://www.instagram.com/p/B8XqboLH_H_/,barbaradeloris68,💗 Congratulations Brad Pitt 🎉,,
https://www.instagram.com/p/B8XqboLH_H_/,zino0729,True legend !!,,
https://www.instagram.com/p/B8XqboLH_H_/,bloodybilly90,They’re all puppets on strings. Sad!,,
https://www.instagram.com/p/B8XpLLhnIhI/,abcnews,"2020 @Oscars: See all the best red carpet looks of the night

For the 92nd Academy Awards, we had the viewing pleasure of everything from classic elegance to extraordinary high style. https://abcn.ws/37cUxMX",,['Oscars']
https://www.instagram.com/p/B8XpLLhnIhI/,nope2409,The silly folk,,
https://www.instagram.com/p/B8XpLLhnIhI/,muricamommy,Nobody cares #pedowood,['pedowood'],
https://www.instagram.com/p/B8XpLLhnIhI/,nerlandesejourne,❤️❤️❤️❤️,,
https://www.instagram.com/p/B8XpLLhnIhI/,barbaradeloris68,💗,,
https://www.instagram.com/p/B8XpLLhnIhI/,bitziiiiiiii,Star Wars 😂,,
https://www.instagram.com/p/B8XpLLhnIhI/,teachers_pet_sitting_service,Penelope Cruz was the most tasteful,,
https://www.instagram.com/p/B8XpLLhnIhI/,peterson.michelle61,Scarlet Johansson wins!❤️,,
https://www.instagram.com/p/B8Xn9_sDZBU/,abcnews,"'Jojo Rabbit' director Taika Waititi dedicated his award for Best Adapted Screenplay ""to all the indigenous kids in the world who want to do art and dance and write stories. We are the original storytellers and we can make it here, as well."" #Oscars",['Oscars'],
https://www.instagram.com/p/B8Xn9_sDZBU/,maverickhuckster,The random...surprising that White Liberals allowed it 🤦🏾‍♂️,,
https://www.instagram.com/p/B8Xn9_sDZBU/,lanerobert2,Yessir much deserved,,
https://www.instagram.com/p/B8Xn9_sDZBU/,londblu,It’s amazing how social activism goes out of the window when money is involved.,,
https://www.instagram.com/p/B8Xn9_sDZBU/,tree.pine419,? What about the poor nonindigenous kids... Why EXCLUDE them....Please explain.,,
https://www.instagram.com/p/B8Xn9_sDZBU/,hiskary,I love that he said this,,
https://www.instagram.com/p/B8Xn9_sDZBU/,dulcescreativos,Excelente!!!👏👏,,
https://www.instagram.com/p/B8Xn9_sDZBU/,myeisha.f,NATIVE PRIDE🙏🏾🙏🏾🙏🏾,,
https://www.instagram.com/p/B8Xn9_sDZBU/,gilluis.perez,🌸💜🌸💜🌸,,
https://www.instagram.com/p/B8Xn9_sDZBU/,tori.p86,No longer praising this bull until there are actions behind it,,
https://www.instagram.com/p/B8Xn9_sDZBU/,wholuvstolaugh,I thought that was Greg Louganis when he walked out. Ha Ha.,,
https://www.instagram.com/p/B8Xn9_sDZBU/,theresa8667,🙌,,
https://www.instagram.com/p/B8Xn9_sDZBU/,sioneanitoni,Hellllllyeaaaaaa,,
https://www.instagram.com/p/B8XlJz4H-8T/,abcnews,"#Oscars 2020: The best eye-catching bling on the red carpet

Whether or not they leave the Dolby Theatre with an Oscar in hand, many stars at the 2020 Academy Awards are already winning with some of the most beautiful accessories. https://abcn.ws/37cUxMX",['Oscars'],
https://www.instagram.com/p/B8XlJz4H-8T/,lope_27,👎👎👎👎👎,,
https://www.instagram.com/p/B8XlJz4H-8T/,chavachavous,"Sorry for an off topic post. Please consider giving prayers and any help to our sweet baby True. He is a gorgeous little boy only two years old. He is awaiting a heart transplant. Please follow his story on Facebook search : “True’s journey “ and please help by posting his go fund me to help his family through this tough time.
https://www.gofundme.com/f/true-strong/share?utm_source=customer&utm_medium=copy_link-tip&utm_campaign=p_cp+share-sheet&fbclid=IwAR0n-5GDXt3k50Jaiul47Y-tzK18msQHW9ZSbrcwSyfMSEYLSYfifzwgcyg",,
https://www.instagram.com/p/B8XlJz4H-8T/,jamesrobinson3507,Congrats to them 👏👏,,
https://www.instagram.com/p/B8XlJz4H-8T/,nope2409,The silly folk giving themselves more accolades 🙄,,
https://www.instagram.com/p/B8XlJz4H-8T/,lundservices01,You should show the mile long line to get into the New Hampshire Trump rally. #doesntfitthenarrative🤦‍♂️,['doesntfitthenarrative'],
https://www.instagram.com/p/B8XlJz4H-8T/,tacomy32_hiragana,👏🏼👏🏼👏🏼👏🏼,,
https://www.instagram.com/p/B8XlJz4H-8T/,mitt_is_the_man,"Billie is such a young immature girl. See her face when other speakers are portraying movies, is like watching a 3 yr old at a movie theater.",,
https://www.instagram.com/p/B8XlJz4H-8T/,kclagal,Exactly,,
https://www.instagram.com/p/B8XlJz4H-8T/,darrellcorbin,Hahahaha,,
https://www.instagram.com/p/B8XlJz4H-8T/,koua_eric,"I'm no expert in trading but have made $5,500 with $500 investment I had good guidance with @trade_with_randy_fx and his team, it's beyond eye opening, with these teachings and trading skill, l've had nothing but continued success.",,['trade_with_randy_fx']
https://www.instagram.com/p/B8XknVZHMQg/,abcnews,"Brad Pitt got political in his #Oscars acceptance speech for Best Supporting Actor, saying his 45 seconds to speak on stage is ""45 seconds more than the Senate gave John Bolton"" during the impeachment trial.

The award, for his work in Quentin Tarantino's film, ""Once Upon a Time... in Hollywood,"" was Pitt's first Oscar for acting.",['Oscars'],
https://www.instagram.com/p/B8XknVZHMQg/,samtywrites,You just win a Oscar and Trump is the first thing that comes to your mind? 😂#trumpiswinning,['trumpiswinning'],
https://www.instagram.com/p/B8XknVZHMQg/,hollywood_cliff,Trump 2020 💥,,
https://www.instagram.com/p/B8XknVZHMQg/,chelbelle64,Lost respect,,
https://www.instagram.com/p/B8XknVZHMQg/,lorimacob,"When I watched him say that, and I was like AWESOME!!!",,
https://www.instagram.com/p/B8XknVZHMQg/,hlee00,"Who asked you about your political thoughts!! We got ZERO , you had 18
Give it a rest !! We know you all drink the same Kool-Aid",,
https://www.instagram.com/p/B8XknVZHMQg/,mrsdlf,"Cut the 💩, say your speech & sit down! Since when are those in Hollywood qualified to talk politics? Enuf of your opinions!",,
https://www.instagram.com/p/B8XknVZHMQg/,richardhench,"Thank You, Mr. Pitt !",,
https://www.instagram.com/p/B8XknVZHMQg/,laurfrazz,BRAVO BRAD!!!,,
https://www.instagram.com/p/B8XknVZHMQg/,dianaparks49,GIVEM HELL BRAD,,
https://www.instagram.com/p/B8XknVZHMQg/,mrsford02,Regrettably he ruined his 45 seconds,,
https://www.instagram.com/p/B8XknVZHMQg/,c_lapents,And that’s why I don’t watch these anymore.,,
https://www.instagram.com/p/B8XknVZHMQg/,__xchristian,He isn’t aging well,,
https://www.instagram.com/p/B8Xd8tjg3gO/,abcnews,"#KeanuReeves brought his mom, Patricia Taylor, to the #Oscars!","['KeanuReeves', 'Oscars']",
https://www.instagram.com/p/B8Xd8tjg3gO/,alleyesonmela,This man can do no wrong.,,
https://www.instagram.com/p/B8Xd8tjg3gO/,isahkm,Thought that was his gf for a sec,,
https://www.instagram.com/p/B8Xd8tjg3gO/,_gavinbautista_,this man is the most wholesome person ever,,
https://www.instagram.com/p/B8Xd8tjg3gO/,mama_christina_39,His mama is sure a beautiful woman. He is such a sweet and gentle man. Bless your heart Keanu Reeves. 🥰🥰🥰,,
https://www.instagram.com/p/B8Xd8tjg3gO/,denisebiewer,Love you Keanu !!! So awesome bring your mom !!! 💓💓💓,,
https://www.instagram.com/p/B8Xd8tjg3gO/,sheshegr16,She raised an extraordinary gentleman.,,
https://www.instagram.com/p/B8Xd8tjg3gO/,suseli8377,She looks beautiful,,
https://www.instagram.com/p/B8Xd8tjg3gO/,djmelvin_,You just can’t hate this guy!,,
https://www.instagram.com/p/B8Xd8tjg3gO/,1trulov777,Love you Keanu 😘,,
https://www.instagram.com/p/B8Xd8tjg3gO/,cynthiasantacruz,My future mom-in-law! 😅,,
https://www.instagram.com/p/B8Xd8tjg3gO/,bumper_805,Legend,,
https://www.instagram.com/p/B8Xd8tjg3gO/,baezmarie,Awh!!!! She’s beautiful. 😇😇😇🌹 You are so humble but I love you took your moms out ; my son got married three years ago I barely see him,,
https://www.instagram.com/p/B8XdAJ1DirO/,abcnews,"The Pentagon has identified the two U.S. soldiers who were killed in a firefight in eastern Afghanistan on Saturday as Sgt. 1st Class Javier Jaguar Gutierrez (left), of San Antonio, Texas, and Sgt. 1st Class Antonio Rey Rodriguez (right), of Las Cruces, New Mexico.",,
https://www.instagram.com/p/B8XdAJ1DirO/,laidback38_,"🚨🚨 2 Hispanic Men, that Trump wouldn’t give two 💩s about, if they didn’t have on that uniform, and still doesn’t, but he has to pretends he cares... People of Color, stop sacrificing your lives for a Country that really doesn’t care about you or your Family",,
https://www.instagram.com/p/B8XdAJ1DirO/,thebigchuckshow,Same people trump want to band dying for our country 🤦🏾‍♂️,,
https://www.instagram.com/p/B8XdAJ1DirO/,certifiedtrolls,Brown folks out there dying for a country that locks their people in cages.... ok👽,,
https://www.instagram.com/p/B8XdAJ1DirO/,jespojr,God bless the families of these fallen soilders and let there spirits rise to the hevans above,,
https://www.instagram.com/p/B8XdAJ1DirO/,spazzout_pm,God bless they souls both Hispanics and it’s crazy how y’all white supremist treating they pple yea in the states 🤦🏽‍♂️,,
https://www.instagram.com/p/B8XdAJ1DirO/,ownzone702,🇲🇽 🇺🇸 ❤️RIP,,
https://www.instagram.com/p/B8XdAJ1DirO/,mirelesschott,😔😔 prayers for their family,,
https://www.instagram.com/p/B8XdAJ1DirO/,franklin9952,THANK YOU FOR SERVING n R.I.P.😥😥😥,,
https://www.instagram.com/p/B8XdAJ1DirO/,raye_u_rock,I thought donnie said he ended that...why are they still there?,,
https://www.instagram.com/p/B8XdAJ1DirO/,jessicaesmerald,I’m so sorry for them and their loved ones. ❤️,,
https://www.instagram.com/p/B8XdAJ1DirO/,joecombo,"Thank you for your service!
God bless the USA",,
https://www.instagram.com/p/B8XdAJ1DirO/,janetjonett,Bless you for your service❗️ Rest in peace．,,
https://www.instagram.com/p/B8XcTr4hL9s/,abcnews,"Robert De Niro and Al Pacino, stars of ""The Irishman,"" hit the red carpet ahead of the 92nd Academy Awards. https://abcn.ws/3bsck5U #Oscars #alpacino #robertdeniro #theirishman #academyawards #redcarpt","['Oscars', 'alpacino', 'robertdeniro', 'theirishman', 'academyawards', 'redcarpt']",
https://www.instagram.com/p/B8XcTr4hL9s/,clutges,Legendary actors but lost respect for De Niro for being a politic baby whiner,,
https://www.instagram.com/p/B8XcTr4hL9s/,worldsfinestfashion,Robert the biggest trump hater 👎,,
https://www.instagram.com/p/B8XcTr4hL9s/,garza_frank,Al would look a lot better if he saw a barber.,,
https://www.instagram.com/p/B8XcTr4hL9s/,socallin,Hope they lose,,
https://www.instagram.com/p/B8XcTr4hL9s/,rmond78,Al Pachino looks tore up,,
https://www.instagram.com/p/B8XcTr4hL9s/,mrtpops,Who cares,,
https://www.instagram.com/p/B8XcTr4hL9s/,kristellekamini,Legends! ❤️,,
https://www.instagram.com/p/B8XcTr4hL9s/,bella_latina09,My Two favorite actors Robert DiNero and Al Pacino ♥️ them both,,
https://www.instagram.com/p/B8XcTr4hL9s/,porestoslares,Love Robert De Niro!💙🎉🎊,,
https://www.instagram.com/p/B8XcTr4hL9s/,neverbor3d,Legends,,
https://www.instagram.com/p/B8XcTr4hL9s/,chrissantana8,Nice,,
https://www.instagram.com/p/B8XcTr4hL9s/,pklingman,DeNiro a real mess,,
https://www.instagram.com/p/B8Xaoi7H9vL/,abcnews,Janelle Monáe brings one of the night's most unforgettable outfits to the 92nd The Academy Awards red carpet. #oscars #oscars2020 #academyawards #janellemonae #redcarpet,"['oscars', 'oscars2020', 'academyawards', 'janellemonae', 'redcarpet']",
https://www.instagram.com/p/B8Xaoi7H9vL/,jenniferfishley,Wow. You look like a goddess 👑🔥,,
https://www.instagram.com/p/B8Xaoi7H9vL/,mapela,Gorgeous!,,
https://www.instagram.com/p/B8Xaoi7H9vL/,stormin0327,I mean three minutes from now I’ll forget about it. Sooooo unforgettable...?,,
https://www.instagram.com/p/B8Xaoi7H9vL/,bkwesq827,Grace Kelly did it better,,
https://www.instagram.com/p/B8Xaoi7H9vL/,katedidi7,Beautiful,,
https://www.instagram.com/p/B8Xaoi7H9vL/,iammoira,Stunning,,
https://www.instagram.com/p/B8Xaoi7H9vL/,__ilive__forit,Who cares ?,,
https://www.instagram.com/p/B8Xaoi7H9vL/,barbcastaneda,WOW!!👏🏻👏🏻,,
https://www.instagram.com/p/B8Xaoi7H9vL/,ruicarreira0,😍💓😍🔥🔥🔥🔝,,
https://www.instagram.com/p/B8Xaoi7H9vL/,cindyperry2,Beautiful,,
https://www.instagram.com/p/B8Xaoi7H9vL/,halawood,👏🙏🏻Stunning 💐👏,,
https://www.instagram.com/p/B8Xaoi7H9vL/,herberttice,It must’ve been cold outside,,
https://www.instagram.com/p/B8XaQ7iFIJj/,abcnews,"English town flooded as powerful storm slams UK

Streets turned into rivers in the town of Hebden Bridge as a powerful storm battered the United Kingdom and northern Europe with hurricane-force winds and heavy rain. https://abcn.ws/2Sc7qm3",,
https://www.instagram.com/p/B8XaQ7iFIJj/,20twice,God is pissed off 😤,,
https://www.instagram.com/p/B8XaQ7iFIJj/,itstiffaneybitch,Global warming is real,,
https://www.instagram.com/p/B8XaQ7iFIJj/,fabricator583,The Don says global warming isa flookary so I believe da President yeah😂😂😂😂,,
https://www.instagram.com/p/B8XaQ7iFIJj/,lelisa283,JESUS 🙏 Is Coming soon 🙏🙏🙏🙏,,
https://www.instagram.com/p/B8XaQ7iFIJj/,m3kolo,Not our typical February 🤦🏽‍♂️,,
https://www.instagram.com/p/B8XaQ7iFIJj/,grooveydances,My prayers are with you all🙌🙌🙌,,
https://www.instagram.com/p/B8XaQ7iFIJj/,greeneyesjp71,"Climate change is real, whether man made or not. It is here.",,
https://www.instagram.com/p/B8XaQ7iFIJj/,baratta_ann,Unbelievable scary,,
https://www.instagram.com/p/B8XaQ7iFIJj/,charkell,"This flooding....from Texas to the UK, it is getting scary!",,
https://www.instagram.com/p/B8XaQ7iFIJj/,tracilafalce,prayers,,
https://www.instagram.com/p/B8XaQ7iFIJj/,suleyman_mohamuud,Welcome a new United Kingdom 💀💀💀,,
https://www.instagram.com/p/B8XaQ7iFIJj/,divicardona,😳,,
https://www.instagram.com/p/B8XZWm0JJdy/,abcnews,"The stars have started to arrive for the 92nd #Oscars — take a look at this year's red carpet fashion, from classic elegance to extraordinary high style.",['Oscars'],
https://www.instagram.com/p/B8XZWm0JJdy/,vesty_2,I can't get past a man in a dress🤷‍♀️🤦‍♀️.,,
https://www.instagram.com/p/B8XZWm0JJdy/,debrachar53,Thought it was a christmas tree topper,,
https://www.instagram.com/p/B8XZWm0JJdy/,antoniocarter053,"I feel sorry for his soul, embrassering for all black men!!!",,
https://www.instagram.com/p/B8XZWm0JJdy/,mirikemirke,🤢🤮🤡,,
https://www.instagram.com/p/B8XZWm0JJdy/,jcnnk,Dude in the dress looks extremely poorly photoshopped 🤣,,
https://www.instagram.com/p/B8XZWm0JJdy/,toweegeland,Looks like a sparkly dress from the 1200 century when even jews covered their face with a see through veil but come on for muslim extremists??? That is just disgusting. Congrats Islam took over the red carpet nothing is holy no more😢,,
